,organizationId,platform,title,description,proposer,proposalCreatedAt,proposalNativeId,endedAt,status,totalVotes,choicesMappedToScores,proposalUrl,proposerProfilePageUrl
10,787e86eb-9938-4093-ad12-f4de3efff8f3,SNAPSHOT,Shielded voting demo,"Shielded Voting will encrypt individual votes until the proposal reaches its end. While the proposal is ongoing, the only available information for anyone, including Snapshot itself, will be the total amount of voting power already deployed. Once the proposal reaches its end, all the votes will be automatically revealed along with their respective addresses, and the results will be calculated.",0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,2022-10-12T15:13:36.000Z,0xa5077ef17097b1d59304b110337bd1c7ce98d95d3ff81d138c3886a80074b4d9,2026-11-20T15:13:33.000Z,ACTIVE,2243,"{""Alice"":""["",""Bob"":""]""}",https://deepdao.io/feed-proposal/0xa5077ef17097b1d59304b110337bd1c7ce98d95d3ff81d138c3886a80074b4d9,https://deepdao.io/user/0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a/verified_dao_experience
11,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,Will you invest the project on Aptos network?,,0x0be2163c4d25816bcfa4db17e0a97b224fee0144,2022-03-18T16:38:33.000Z,0x3f68f86a07ce9320da92f075192d948702a38c1bb9a0ece8ad348d7407abc09f,2022-12-08T04:00:00.000Z,ACTIVE,2137,"{""Yes"":""["",""No"":""1""}",https://deepdao.io/feed-proposal/0x3f68f86a07ce9320da92f075192d948702a38c1bb9a0ece8ad348d7407abc09f,https://deepdao.io/user/0x0be2163c4d25816bcfa4db17e0a97b224fee0144/verified_dao_experience
12,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,"If Binance was hacked, should the customer's loss be payed by Binance?",,0xebf33408b53529c885d60ea285f2948842f36ee2,2022-03-18T13:13:25.000Z,0x14255e6e42c26e75ee72156b1d3fec926e90c8889df0b4889eff523f3782fc12,2022-12-12T04:00:00.000Z,ACTIVE,2111,"{""Yes"":""["",""No"":""1""}",https://deepdao.io/feed-proposal/0x14255e6e42c26e75ee72156b1d3fec926e90c8889df0b4889eff523f3782fc12,https://deepdao.io/user/0xebf33408b53529c885d60ea285f2948842f36ee2/verified_dao_experience
13,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,"Deduct pool emissions to zero lead to Deflation, we need cake to be deflation","Deduct pool emissions to zero lead to Deflation, we need cake to be deflation",0xc9cf4b850c90bbeb81ff413826d2e69106ea3a27,2022-01-03T10:26:48.000Z,QmRvtmET4PUYCLZn9msmMR3DbxGU3jrZfNQ8rv4FBSUS3c,2023-01-31T16:00:00.000Z,ACTIVE,1781,"{""I agree"":""["",""I don't agree"":""2""}",https://deepdao.io/feed-proposal/QmRvtmET4PUYCLZn9msmMR3DbxGU3jrZfNQ8rv4FBSUS3c,https://deepdao.io/user/0xc9cf4b850c90bbeb81ff413826d2e69106ea3a27/verified_dao_experience
14,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,AmirEhsan,Freedom For All,0x8a9eb31cfe5680100cbed967fb423565aabb7270,2022-01-01T18:44:06.000Z,QmaPaBG4XqXuvCU9qB9kb6h4NxgjLcofrgJYxhNeSdAXNd,2024-01-01T08:30:00.000Z,ACTIVE,1596,"{""A"":""["",""Z"":""2""}",https://deepdao.io/feed-proposal/QmaPaBG4XqXuvCU9qB9kb6h4NxgjLcofrgJYxhNeSdAXNd,https://deepdao.io/user/0x8a9eb31cfe5680100cbed967fb423565aabb7270/verified_dao_experience
15,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,Do you think if BTC would be adopted in Russia in 2 years?,,0xffa92c8083658c5601c3785516f49ac37f058a21,2022-03-03T18:14:02.000Z,0xb3b25eef5ba72b0a91d162757fbb9d0930dcdf15811e48fd5f5da224363b7307,2022-12-21T04:00:00.000Z,ACTIVE,1480,"{""Yes"":""["",""No"":""8""}",https://deepdao.io/feed-proposal/0xb3b25eef5ba72b0a91d162757fbb9d0930dcdf15811e48fd5f5da224363b7307,https://deepdao.io/user/0xffa92c8083658c5601c3785516f49ac37f058a21/verified_dao_experience
16,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,"If you had 1,000 ETH, do you have plan to buy a BAYC?",,0x3181c9f4616932599add7e6da17a9f114e3cef2b,2022-03-02T15:55:49.000Z,0xb4242d05b60fbfc19e4916b50e05e972014b9f89b3e2240ef76ddd1820f7fb77,2022-12-18T04:00:00.000Z,ACTIVE,1460,"{""Yes"":""["",""No"":""9""}",https://deepdao.io/feed-proposal/0xb4242d05b60fbfc19e4916b50e05e972014b9f89b3e2240ef76ddd1820f7fb77,https://deepdao.io/user/0x3181c9f4616932599add7e6da17a9f114e3cef2b/verified_dao_experience
17,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,Would you invest more for Dao then for BTC in 2022,,0x58535e81564a72315bb2c309578f0b7757ec52d2,2022-03-02T15:44:43.000Z,0x8e87149743dec21bd40fdc24ee1344ff2e6317b834f1ed186448805b083d14b8,2022-12-31T04:00:00.000Z,ACTIVE,1417,"{""Yes"":""["",""No"":""9""}",https://deepdao.io/feed-proposal/0x8e87149743dec21bd40fdc24ee1344ff2e6317b834f1ed186448805b083d14b8,https://deepdao.io/user/0x58535e81564a72315bb2c309578f0b7757ec52d2/verified_dao_experience
18,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,"Add an 5 Year Transactions History, and Buy In Price of Cryptos","We all need to see how much our investments are worth, it would be nice if we could track how much we lose/win and for how much we bough an Crypto on Pancakeswap.",0xe3c4dab7f80236c451a8b10704174e277d6d33d7,2021-12-20T21:34:50.000Z,QmVx9wrN6kDRJXaGcaj7uggDywE1s93qMTLQ2PGVPzAbbG,2022-12-30T23:15:00.000Z,ACTIVE,1402,"{""True"":""["",""False"":""8""}",https://deepdao.io/feed-proposal/QmVx9wrN6kDRJXaGcaj7uggDywE1s93qMTLQ2PGVPzAbbG,https://deepdao.io/user/0xe3c4dab7f80236c451a8b10704174e277d6d33d7/verified_dao_experience
19,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,"Which one is the official domain service provider at FLOW platform, mynft.io or find.xyz?",,0xdaae34a2bd629e4670e0c77c98b7cecea1d2f08a,2022-03-18T02:29:57.000Z,0xa1c4b3e412dc7200b4c8a8609d916afe3c6c1199e79889fe25dd3c369152538b,2022-12-18T04:00:00.000Z,ACTIVE,1390,"{""Mynft.io"":""["",""Find.xyz"":""1""}",https://deepdao.io/feed-proposal/0xa1c4b3e412dc7200b4c8a8609d916afe3c6c1199e79889fe25dd3c369152538b,https://deepdao.io/user/0xdaae34a2bd629e4670e0c77c98b7cecea1d2f08a/verified_dao_experience
20,787e86eb-9938-4093-ad12-f4de3efff8f3,SNAPSHOT,Basic voting demo,"Each voter can select one of three options: For, Against, Abstain.

While voters can choose the option to abstain, these votes will count towards reaching the necessary quorum for a proposal to pass.

Pros: Easy to interpret and hard to contest results.
Cons: Limited flexibility of the choices.

Try it for yourself!
## Do you approve PistachioDAO’s budget?",0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,2022-03-15T11:19:15.000Z,0x38c654c0f81b63ea1839ec3b221fad6ecba474aa0c4e8b4e8bc957f70100e753,2026-04-23T11:19:11.000Z,ACTIVE,1307,"{""For"":""["",""Against"":""1"",""Abstain"":""0""}",https://deepdao.io/feed-proposal/0x38c654c0f81b63ea1839ec3b221fad6ecba474aa0c4e8b4e8bc957f70100e753,https://deepdao.io/user/0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a/verified_dao_experience
21,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,Will Opensea release token in 2022?,,0xfece7fa71657cbb6a22b2ce825761b9c86aac70e,2022-02-28T16:32:34.000Z,0x1e728138a88636fe4c1896f6110d66967610d546cfebd09619766428a4f157dc,2022-12-31T04:00:00.000Z,ACTIVE,1305,"{""Yes"":""["",""No"":""5""}",https://deepdao.io/feed-proposal/0x1e728138a88636fe4c1896f6110d66967610d546cfebd09619766428a4f157dc,https://deepdao.io/user/0xfece7fa71657cbb6a22b2ce825761b9c86aac70e/verified_dao_experience
22,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,Does Gnosis system have its own domain service as ENS?,,0xb761c66bf4c5145c850b40ba0c32bb8f5ce6bfb1,2022-03-18T02:12:24.000Z,0x133e3f683e4b6020993c0874740be3ca33ba4b138c771d2d26812212a10f8e33,2022-12-19T04:00:00.000Z,ACTIVE,1282,"{""Yes"":""["",""No"":""5""}",https://deepdao.io/feed-proposal/0x133e3f683e4b6020993c0874740be3ca33ba4b138c771d2d26812212a10f8e33,https://deepdao.io/user/0xb761c66bf4c5145c850b40ba0c32bb8f5ce6bfb1/verified_dao_experience
23,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,"Which will be the best choice for normal citizen, Gold, US Dollar, or BTC, in one war?",,0x92d887da7150316fca05a1583d9e77430bd94923,2022-03-01T10:19:13.000Z,0xcb63f4b3069362d511e8fe372a5fcda66663f6e417b88c0f8d3c40bcfef9d3d2,2022-12-31T04:00:00.000Z,ACTIVE,1267,"{""Gold"":""["",""USD"":""4"",""BTC"":""6""}",https://deepdao.io/feed-proposal/0xcb63f4b3069362d511e8fe372a5fcda66663f6e417b88c0f8d3c40bcfef9d3d2,https://deepdao.io/user/0x92d887da7150316fca05a1583d9e77430bd94923/verified_dao_experience
24,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,Do you think ETH will reach 10K after merge?,,0x7532f5c18b5e2197f2bc186671dd658067423ede,2022-03-16T04:09:28.000Z,0x0811dea8483c59e88df3040cdec7f8ece25fd20763a86aef4cf90efa006f8e1d,2022-12-27T04:00:00.000Z,ACTIVE,1264,"{""Yes"":""["",""No"":""2""}",https://deepdao.io/feed-proposal/0x0811dea8483c59e88df3040cdec7f8ece25fd20763a86aef4cf90efa006f8e1d,https://deepdao.io/user/0x7532f5c18b5e2197f2bc186671dd658067423ede/verified_dao_experience
25,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,Do you think Bored APE will reach 200 ETH?,,0xcbe0e5622d31a9ef86de83ea41af33fd4617a555,2022-03-17T17:26:52.000Z,0x8b8f9e57d7fbd972a91f30bd408905d89e8d446b2769edacab333167f5c88203,2022-12-22T04:00:00.000Z,ACTIVE,1262,"{""Yes"":""["",""No"":""5""}",https://deepdao.io/feed-proposal/0x8b8f9e57d7fbd972a91f30bd408905d89e8d446b2769edacab333167f5c88203,https://deepdao.io/user/0xcbe0e5622d31a9ef86de83ea41af33fd4617a555/verified_dao_experience
26,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,What time will BTC reach 60K again in 2022?,,0x3181c9f4616932599add7e6da17a9f114e3cef2b,2022-03-06T09:32:54.000Z,0x107021c4f26cac988b538e8e092e58e27bef6a9d42164e21e4eebd9ce5134478,2022-12-29T04:00:00.000Z,ACTIVE,1251,"{""Q2"":""["",""Q3"":""6""}",https://deepdao.io/feed-proposal/0x107021c4f26cac988b538e8e092e58e27bef6a9d42164e21e4eebd9ce5134478,https://deepdao.io/user/0x3181c9f4616932599add7e6da17a9f114e3cef2b/verified_dao_experience
27,bff66cf5-8824-4842-bfc6-a6331b9b2a00,SNAPSHOT,How to make Polygon more popular?,,0x9b79c43b6b2859e69d40aa585f2473a792ab9869,2022-03-01T07:42:57.000Z,0x669801c43769d07d346af5f73a56f7094fa934691a9f44e19a8029f864813d11,2022-12-20T04:00:00.000Z,ACTIVE,1244,"{""More Airdrop"":""["",""More market incentives"":""5""}",https://deepdao.io/feed-proposal/0x669801c43769d07d346af5f73a56f7094fa934691a9f44e19a8029f864813d11,https://deepdao.io/user/0x9b79c43b6b2859e69d40aa585f2473a792ab9869/verified_dao_experience
28,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,Increase AUTOCAKE staking APY rewards,"The CAKE community has been supportive in reducing emission and increasing token burn (to 15 CAKE recently) but I think that we need to increase APY to create price action in CAKE itself.

Why?

**This is psychological.**

When people see high APY staking, they are more likely to buy CAKE to stake.

If there are low APY rewards for staking, then they'd rather park their money somewhere else.


**APY adjustment is one area Pancakeswap cannot cut down on.**

We need a bigger community, more people to have their legs dipped into the CAKE economy, to grow the size and reach of this platform. To do this, we should continue attracting more people to put their money down, buy CAKE, and leave it locked in through attractive staking rewards.",0xbec8d059c7f72a92a11ad885d67214b54691c6b6,2021-09-17T09:29:21.000Z,QmPhSLEiTB7j46bA7T7YVUrM3R13xcxxpXkD7eXjGwfZM2,2023-12-31T16:00:00.000Z,ACTIVE,1240,"{""Support"":""["",""Don’t Support"":""6""}",https://deepdao.io/feed-proposal/QmPhSLEiTB7j46bA7T7YVUrM3R13xcxxpXkD7eXjGwfZM2,https://deepdao.io/user/0xbec8d059c7f72a92a11ad885d67214b54691c6b6/verified_dao_experience
29,fd991dca-141d-4e23-a23b-5d908110c337,SNAPSHOT,Should the team care about LDO's price?,"Don't bother, just vote.

",0x0f0b2adc2c4da73ed2721f6f270cbacf8c5355bb,2022-05-23T16:09:29.000Z,0xcb31f1b6e8c160a4c1ccb0145edf3102c8561cf409a68baff9fa629cd1b5e37a,2023-01-01T04:00:00.000Z,ACTIVE,1142,"{""Yes"":""["",""No, dumping on the community"":""4""}",https://deepdao.io/feed-proposal/0xcb31f1b6e8c160a4c1ccb0145edf3102c8561cf409a68baff9fa629cd1b5e37a,https://deepdao.io/user/0x0f0b2adc2c4da73ed2721f6f270cbacf8c5355bb/verified_dao_experience
30,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,CAKE Chain? CAKE own smart chain?," Benefits 


Technology advancement

new chain technology could would allow the CAKE DEX to do more, including cross chain etc. 

Fees go back to CAKE 

obvious advantages for the CAKE faithful bakers. 

DEX is the future 

this means more Bakers in CAKE more load on the already stressed BSC, it seems inevitable that either the BSC will need to evolve or CAKE needs to evolve a new chain perhaps a new common chain is the answer? however CAKE transactions should generate CAKE fees for CAKE bakers. 

Lower fees

CAKE chain would have the ability to generate fees for CAKE bakers however these fees should be lower than the present BSC chain based in current metrics this is because of both advancement in Bunny technology & the current market price ratio.


 Summary 

I propose CAKE needs to evolve  it's own new chain with the best technology available maybe reach out to leaders in the community & weigh it with security technology to allow the DEX to evolve with cross chain on & off ramps & trading,  CAKE the next level.  
based on the aforementioned benefits & probably many more. ",0x4946065a94536b3a730a271f9400d4a11a459f43,2022-01-16T06:12:00.000Z,QmNUGhK32KbQ1ePa5UBGkXrUdVpn4dz7PtYgXyh3EbNhEn,2030-09-10T15:00:00.000Z,ACTIVE,1103,"{""This Bunny Baker says yes"":""["",""This Bunny says No "":""1""}",https://deepdao.io/feed-proposal/QmNUGhK32KbQ1ePa5UBGkXrUdVpn4dz7PtYgXyh3EbNhEn,https://deepdao.io/user/0x4946065a94536b3a730a271f9400d4a11a459f43/verified_dao_experience
31,787e86eb-9938-4093-ad12-f4de3efff8f3,SNAPSHOT,Single choice voting demo,"Each voter may select a single choice to give his total voting power to.

Pros: Most simple and common voting system.
Cons: Voters can only pick one option.

Try it out for yourself!

## Who do you want to elect as the PistachioDAO’s Governance Lead?
",0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,2022-03-15T11:11:35.000Z,0x02c3fcd64e86157d07c88e5a715ac08f57655917f8bfd5be30a99092136511ec,2026-04-23T11:11:26.000Z,ACTIVE,1059,"{""Alice"":""["",""Bob"":""7"",""Carol"":""5"",""David"":""2""}",https://deepdao.io/feed-proposal/0x02c3fcd64e86157d07c88e5a715ac08f57655917f8bfd5be30a99092136511ec,https://deepdao.io/user/0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a/verified_dao_experience
32,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,CAKE proposals allow responses but add a small fee in CAKE. ,"Allow open discourse & the 'fee ' exchange of ideas to any proposal .


add a fee to do so, make the fee small  but in CAKE that is then burned.

this will prevent meatpuppets spamming the proposal & if they do CAKE will be burned. 

this will also raise the quality of the conversation as the fee will prevent 'meaningless' responses, by those that own 0 CAKE. 

it will allow ideas to flourish like a bunny filled meadow on a bright summer day.",0x4946065a94536b3a730a271f9400d4a11a459f43,2022-01-16T06:32:54.000Z,Qmbkrcx9pscxBmRB97sX7UDsWHd6kTwMUH5Lvo9GqELSUx,2030-09-10T15:00:00.000Z,ACTIVE,1052,"{""Yes"":""["",""No conversations"":""3""}",https://deepdao.io/feed-proposal/Qmbkrcx9pscxBmRB97sX7UDsWHd6kTwMUH5Lvo9GqELSUx,https://deepdao.io/user/0x4946065a94536b3a730a271f9400d4a11a459f43/verified_dao_experience
